,date,stock_id,Trading_Volume,Trading_money,open,max,min,close,spread,Trading_turnover
3035,2012-02-24,2330,41026074,3210715319,77.5,79.1,77.2,79.1,1.0,8549
3036,2012-02-29,2330,78339188,6287743759,80.2,81.1,79.4,81.1,2.0,18172
3037,2012-03-01,2330,21239827,1710833901,81.0,81.0,80.1,80.1,-1.0,6032
3038,2012-03-02,2330,23912512,1903984572,80.0,80.1,79.2,80.0,-0.1,7219
3039,2012-03-03,2330,7341542,582164539,79.1,79.6,79.1,79.3,-0.7,2856
3040,2012-03-05,2330,22825263,1800269666,78.7,79.6,78.5,78.9,-0.4,7120
3041,2012-03-06,2330,27779665,2190390269,79.6,79.6,78.3,79.5,0.6,6610
3042,2012-03-07,2330,30335373,2397735943,79.0,79.3,78.7,79.1,-0.4,7673
3043,2012-03-08,2330,36967094,2946734735,79.8,80.2,79.2,79.7,0.6,8363
3044,2012-03-09,2330,22731319,1808011258,79.5,80.0,78.8,80.0,0.3,5725
3045,2012-03-12,2330,28952164,2324706990,80.2,80.5,79.6,80.0,0.0,9433
3046,2012-03-13,2330,48137168,3890801446,80.6,81.3,80.1,81.3,1.3,13492
3047,2012-03-14,2330,63309967,5249393947,82.4,83.2,82.0,83.2,1.9,19676
3048,2012-03-15,2330,30609333,2539385308,83.2,83.2,82.5,83.2,0.0,8083
3049,2012-03-16,2330,29210462,2408154058,83.2,83.8,81.1,81.1,-2.1,7247
3050,2012-03-19,2330,37508089,3122020988,83.7,84.2,82.4,83.7,2.6,9547
3051,2012-03-20,2330,30105892,2514856356,84.0,84.1,82.8,83.2,-0.5,10460
3052,2012-03-21,2330,76183506,6457880070,84.8,85.2,83.8,84.9,1.7,15662
3053,2012-03-22,2330,38057031,3237513284,85.0,85.7,84.3,85.2,0.3,11767
3054,2012-03-23,2330,29495296,2502726135,85.0,85.4,84.4,85.4,0.2,7136
3055,2012-03-26,2330,59940923,4994279778,85.1,85.1,82.5,83.6,-1.8,12949
3056,2012-03-27,2330,38560309,3278129021,85.0,85.8,84.3,85.8,2.2,12672
3057,2012-03-28,2330,28304065,2423045022,86.5,86.5,84.6,85.5,-0.3,7402
3058,2012-03-29,2330,49939887,4189509235,84.5,84.5,83.4,84.1,-1.4,9545
3059,2012-03-30,2330,43825171,3674698400,83.7,84.9,82.9,84.9,0.8,9943
3060,2012-04-02,2330,23685785,2004876504,84.8,85.2,84.0,85.1,0.2,5739
3061,2012-04-03,2330,31283310,2645055555,85.0,85.0,83.8,85.0,-0.1,9307
3062,2012-04-05,2330,47674092,3981054535,83.3,84.0,83.1,83.1,-1.9,10496
3063,2012-04-06,2330,34112593,2850369829,84.0,84.0,83.1,83.8,0.7,6984
3064,2012-04-09,2330,23247382,1924344706,82.0,83.6,82.0,83.0,-0.8,4830
3065,2012-04-10,2330,33387462,2750637584,83.1,83.5,81.8,82.0,-1.0,8736
3066,2012-04-11,2330,40770099,3375902298,82.0,83.5,81.7,82.4,0.4,9982
3067,2012-04-12,2330,39454847,3237579871,82.5,82.7,81.5,82.6,0.2,9060
3068,2012-04-13,2330,44743187,3771618241,83.4,85.0,82.7,84.9,2.3,12532
3069,2012-04-16,2330,19776331,1673137250,84.6,85.0,83.8,84.9,0.0,6073
3070,2012-04-17,2330,29502643,2483240605,84.9,84.9,83.4,83.8,-1.1,8235
3071,2012-04-18,2330,32818738,2781054178,85.0,85.0,84.4,85.0,1.2,9007
3072,2012-04-19,2330,31617591,2694071757,84.5,85.8,84.3,85.8,0.8,11044
3073,2012-04-20,2330,29213382,2479584488,85.0,85.7,84.1,84.3,-1.5,7475
3074,2012-04-23,2330,20351923,1709684570,84.2,84.6,83.4,84.3,0.0,4905
3075,2012-04-24,2330,33319546,2803922726,83.8,84.6,83.6,84.6,0.3,7216
3076,2012-04-25,2330,49611004,4186151236,84.9,84.9,83.9,84.2,-0.4,6924
3077,2012-04-26,2330,21066491,1764147209,84.2,84.2,83.5,84.0,-0.2,7253
3078,2012-04-27,2330,118848912,10407797340,87.0,89.8,86.0,86.0,2.0,22211
3079,2012-04-30,2330,47647085,4118427614,86.3,87.4,85.7,86.8,0.8,10555
3080,2012-05-02,2330,48249908,4247465384,87.0,88.9,86.8,88.4,1.6,15172
3081,2012-05-03,2330,27728263,2456489599,88.4,89.0,87.9,88.9,0.5,8764
3082,2012-05-04,2330,37719753,3300691040,86.7,88.0,86.7,87.6,-1.3,8630
3083,2012-05-07,2330,47917069,4093394049,86.5,86.5,85.0,85.6,-2.0,11459
3084,2012-05-08,2330,45836390,3886158622,86.0,86.0,84.4,84.4,-1.2,11893
3085,2012-05-09,2330,41263531,3480408222,83.9,85.2,83.5,84.6,0.2,10938
3086,2012-05-10,2330,28688623,2440645115,85.0,85.7,84.3,85.3,0.7,7662
3087,2012-05-11,2330,33627250,2855459372,85.7,85.7,84.5,85.5,0.2,9906
3088,2012-05-14,2330,14135562,1204829612,84.8,85.5,84.8,85.4,-0.1,3925
3089,2012-05-15,2330,30739719,2619349215,85.4,85.7,84.1,85.5,0.1,6610
3090,2012-05-16,2330,65470478,5493667489,84.2,84.5,83.4,83.4,-2.1,15140
3091,2012-05-17,2330,33657888,2851033946,84.8,85.1,84.1,85.1,1.7,8952
3092,2012-05-18,2330,57620539,4778051198,83.9,83.9,81.8,81.8,-3.3,15891
3093,2012-05-21,2330,32414856,2663937884,81.0,82.8,81.0,82.5,0.7,9547
3094,2012-05-22,2330,33977797,2803415341,82.7,82.9,82.2,82.2,-0.3,8887
3095,2012-05-23,2330,63269956,5063881047,81.0,81.2,79.0,79.1,-3.1,18441
3096,2012-05-24,2330,40984054,3261359698,78.9,80.6,78.1,80.6,1.5,11621
3097,2012-05-25,2330,28279141,2261306780,79.8,80.5,79.2,80.0,-0.6,10261
3098,2012-05-28,2330,30137230,2436772528,80.0,81.7,79.8,81.6,1.6,7547
3099,2012-05-29,2330,41171871,3394537733,82.5,83.2,82.0,82.3,0.7,11107
3100,2012-05-30,2330,75751835,6157496255,81.6,82.0,80.3,81.7,-0.6,15614
3101,2012-05-31,2330,89332423,7390037108,80.5,85.1,79.7,85.1,3.4,16981
3102,2012-06-01,2330,66924957,5410039204,81.7,81.7,79.9,79.9,-5.2,20094
3103,2012-06-04,2330,66008677,5061652729,76.5,77.1,76.1,76.5,-3.4,17321
3104,2012-06-05,2330,37616524,2925430438,77.5,78.2,77.2,78.2,1.7,10668
3105,2012-06-06,2330,33715255,2628717790,78.2,78.6,77.5,77.8,-0.4,8374
3106,2012-06-07,2330,47699974,3776662681,79.4,79.8,78.6,79.8,2.0,12257
3107,2012-06-08,2330,35987916,2798411257,77.0,78.7,77.0,77.9,-1.9,12274
3108,2012-06-11,2330,40596219,3250467846,79.9,80.5,79.6,80.4,2.5,11595
3109,2012-06-12,2330,38319000,3037170300,78.5,79.8,78.5,79.4,-1.0,10382
3110,2012-06-13,2330,32284438,2582027840,80.8,80.8,79.5,80.0,0.6,7296
3111,2012-06-14,2330,31161642,2482608247,80.0,80.2,79.1,79.2,-0.8,6853
3112,2012-06-15,2330,89900246,7069334862,79.2,79.5,78.1,78.1,-1.1,10517
3113,2012-06-18,2330,33737589,2717873270,80.0,81.0,80.0,80.8,2.7,11204
3114,2012-06-19,2330,28910805,2320950184,80.9,80.9,80.0,80.5,-0.3,8163
3115,2012-06-20,2330,35326100,2859663098,81.3,81.6,80.5,81.6,1.1,8809
3116,2012-06-21,2330,27063632,2180167468,80.5,81.0,80.3,80.6,-1.0,6980
3117,2012-06-22,2330,31117704,2497597034,80.0,81.0,79.9,80.1,-0.5,7911
3118,2012-06-25,2330,40786634,3248322883,80.8,80.8,79.1,79.6,-0.5,7472
3119,2012-06-26,2330,42391395,3335561563,79.0,79.1,78.3,78.7,-0.9,10670
3120,2012-06-27,2330,32770862,2587645713,78.3,79.5,78.2,79.3,0.6,6339
3121,2012-06-28,2330,33113977,2646449622,80.0,80.3,79.5,79.9,0.6,7637
3122,2012-06-29,2330,50919122,4096917828,79.6,81.3,79.3,81.3,1.4,10327
3123,2012-07-02,2330,64377033,5332945529,81.5,83.7,81.5,83.3,2.0,15754
3124,2012-07-03,2330,60850415,5126362930,83.6,84.9,83.4,84.2,0.9,16823
3125,2012-07-04,2330,44220683,3605551244,82.1,82.1,81.2,81.2,0.0,12038
3126,2012-07-05,2330,28556444,2314621038,82.0,82.0,80.7,81.0,-0.2,7215
3127,2012-07-06,2330,38187671,3078338652,81.0,81.0,80.1,80.9,-0.1,6451
3128,2012-07-09,2330,45060759,3605865720,79.9,80.3,79.6,80.0,-0.9,10215
3129,2012-07-10,2330,37141829,2941486033,79.4,79.9,78.6,79.1,-0.9,10809
3130,2012-07-11,2330,59419785,4631169475,78.1,78.3,77.4,78.1,-1.0,18299
3131,2012-07-12,2330,69235096,5287047721,77.5,77.5,75.7,75.7,-2.4,23778
3132,2012-07-13,2330,52310641,3949873323,74.9,76.0,74.5,75.8,0.1,13639
3133,2012-07-16,2330,41994534,3183841769,76.3,76.3,75.5,75.5,-0.3,9414
3134,2012-07-17,2330,51879713,3881908383,74.5,75.2,74.5,74.8,-0.7,12607
3135,2012-07-18,2330,38710559,2902077205,75.0,75.3,74.8,74.8,0.0,8401
3136,2012-07-19,2330,62113192,4805417749,76.8,78.0,76.8,77.5,2.7,16410
3137,2012-07-20,2330,49932861,3822073597,76.4,77.0,76.2,76.7,-0.8,10779
3138,2012-07-23,2330,57536450,4279479731,75.1,75.1,73.8,74.3,-2.4,17149
3139,2012-07-24,2330,39973144,2978392600,74.3,74.8,74.2,74.8,0.5,9278
3140,2012-07-25,2330,72480832,5425812616,75.0,75.2,74.4,74.6,-0.2,9457
3141,2012-07-26,2330,47155795,3584528109,75.7,76.7,75.2,76.3,1.7,12890
3142,2012-07-27,2330,73460029,5755817625,77.9,79.4,77.2,79.3,3.0,21866
3143,2012-07-30,2330,51381522,4085851694,80.0,80.4,78.8,79.0,-0.3,13157
3144,2012-07-31,2330,68248506,5481799912,78.5,81.0,78.5,81.0,2.0,16521
3145,2012-08-01,2330,43525027,3474791160,80.1,80.5,79.4,80.0,-1.0,9580
3146,2012-08-03,2330,47301469,3765617992,79.5,80.1,79.2,79.8,-0.2,9990
3147,2012-08-06,2330,58469961,4737484734,80.9,81.5,80.7,80.9,1.1,12119
3148,2012-08-07,2330,40186900,3260023131,81.3,81.4,80.7,81.4,0.5,8912
3149,2012-08-08,2330,40138071,3253977846,81.9,81.9,80.1,80.5,-0.9,8995
3150,2012-08-09,2330,54299876,4445413032,81.3,82.3,81.3,82.3,1.8,14094
3151,2012-08-10,2330,30075236,2459026452,82.3,82.4,81.2,82.0,-0.3,7652
3152,2012-08-13,2330,30295284,2512605986,83.8,83.8,82.5,82.7,0.7,9611
3153,2012-08-14,2330,33337141,2775745803,83.0,83.8,82.8,83.2,0.5,9361
3154,2012-08-15,2330,27500957,2278935990,83.7,83.7,82.5,83.0,-0.2,6642
3155,2012-08-16,2330,28242616,2345531231,83.0,83.4,82.5,82.9,-0.1,6616
3156,2012-08-17,2330,30136410,2483333420,83.0,83.2,82.0,82.0,-0.9,9434
3157,2012-08-20,2330,26037426,2141030713,82.7,82.7,81.9,82.4,0.4,6050
3158,2012-08-21,2330,36886310,3079579747,82.7,83.9,82.7,83.6,1.2,8798
3159,2012-08-22,2330,33635298,2769711952,83.1,83.4,81.9,82.4,-1.2,9547
3160,2012-08-23,2330,22367001,1845923956,82.4,82.8,82.2,82.7,0.3,4794
3161,2012-08-24,2330,25494308,2092454556,82.3,82.3,81.7,82.0,-0.7,5553
3162,2012-08-27,2330,25735159,2135558123,82.9,83.5,82.4,83.0,1.0,7117
3163,2012-08-28,2330,32428911,2674090877,82.3,83.4,82.0,82.4,-0.6,5990
3164,2012-08-29,2330,18467775,1527786731,82.6,83.0,82.1,82.7,0.3,4953
3165,2012-08-30,2330,46031832,3815781144,82.3,83.2,82.3,82.7,0.0,6154
3166,2012-08-31,2330,13536360,1125345364,82.4,83.3,82.4,83.3,0.6,4454
3167,2012-09-03,2330,20795778,1738754923,83.5,83.9,82.8,83.9,0.6,7998
3168,2012-09-04,2330,21703446,1816069778,84.0,84.0,83.5,84.0,0.1,5097
3169,2012-09-05,2330,43302499,3564117760,83.0,83.3,81.9,82.0,-2.0,13853
3170,2012-09-06,2330,25873922,2109312625,82.8,82.8,81.0,81.1,-0.9,8778
3171,2012-09-07,2330,44499367,3711680234,83.0,83.9,82.8,83.8,2.7,14273
3172,2012-09-10,2330,23048912,1924726208,83.3,83.6,83.2,83.5,-0.3,5828
3173,2012-09-11,2330,31624909,2665308152,84.2,84.7,84.0,84.4,0.9,9388
3174,2012-09-12,2330,37513971,3174841680,84.5,84.9,84.5,84.5,0.1,8244
3175,2012-09-13,2330,29680695,2513614969,84.5,85.0,84.5,85.0,0.5,7897
3176,2012-09-14,2330,52174702,4492191672,85.6,86.5,85.5,86.5,1.5,12865
3177,2012-09-17,2330,26567240,2297102795,86.9,87.0,85.8,86.5,0.0,6630
3178,2012-09-18,2330,35898109,3083460532,86.5,86.5,85.4,85.7,-0.8,8269
3179,2012-09-19,2330,43594231,3729692605,85.9,86.4,85.1,86.0,0.3,8737
3180,2012-09-20,2330,26839673,2290803782,86.0,86.0,85.1,85.3,-0.7,6121
3181,2012-09-21,2330,51084876,4388915179,86.0,86.5,85.3,85.7,0.4,8974
3182,2012-09-24,2330,30360921,2603852706,85.7,86.4,85.1,86.1,0.4,7142
3183,2012-09-25,2330,35919223,3087035563,85.8,86.2,85.7,85.9,-0.2,6836
3184,2012-09-26,2330,36962277,3169378957,85.4,86.4,85.0,86.4,0.5,8102
3185,2012-09-27,2330,55641705,4843917168,86.8,87.8,86.2,87.6,1.2,13494
3186,2012-09-28,2330,70929037,6323798528,88.6,89.8,88.5,89.8,2.2,15770
3187,2012-10-01,2330,38173594,3384611328,89.2,89.2,88.3,88.9,-0.9,8934
3188,2012-10-02,2330,35734271,3192851647,89.2,89.8,88.9,89.6,0.7,6356
3189,2012-10-03,2330,32589245,2921834923,89.6,89.9,89.3,89.8,0.2,7271
3190,2012-10-04,2330,39780768,3586440559,89.9,90.6,89.5,90.6,0.8,10858
3191,2012-10-05,2330,42175189,3837331745,91.0,91.3,90.4,91.0,0.4,9903
3192,2012-10-08,2330,40762655,3649042097,91.0,91.0,89.0,89.1,-1.9,9458
3193,2012-10-09,2330,61216255,5366535777,87.2,88.5,87.1,87.1,-2.0,15175
3194,2012-10-11,2330,77901683,6639961233,85.1,85.7,84.8,85.5,-1.6,16816
3195,2012-10-12,2330,24739631,2125552996,85.6,86.3,85.3,86.3,0.8,7531
3196,2012-10-15,2330,19652476,1688835188,86.1,86.4,85.4,86.4,0.1,5790
3197,2012-10-16,2330,29927964,2605642551,86.7,87.5,86.7,87.5,1.1,8318
3198,2012-10-17,2330,35886090,3129200403,87.8,88.0,86.5,87.4,-0.1,11696
3199,2012-10-18,2330,23090340,2022320120,87.0,88.2,87.0,88.1,0.7,6779
3200,2012-10-19,2330,27673474,2398661445,86.2,87.3,86.2,86.7,-1.4,7739
3201,2012-10-22,2330,21235789,1824506814,86.3,86.3,85.6,86.0,-0.7,6010
3202,2012-10-23,2330,16192754,1390372758,85.9,86.3,85.6,85.7,-0.3,4900
3203,2012-10-24,2330,30208483,2592332070,85.1,86.4,85.1,85.4,-0.3,7746
3204,2012-10-25,2330,39418993,3351045905,85.4,85.6,84.5,84.8,-0.6,11631
3205,2012-10-26,2330,68297593,5948363091,86.5,88.3,86.3,87.3,2.5,16865
3206,2012-10-29,2330,37746925,3334640360,88.3,89.1,87.6,88.1,0.8,10906
3207,2012-10-30,2330,30349208,2684851877,88.8,89.0,87.7,88.0,-0.1,8727
3208,2012-10-31,2330,26035534,2302952644,88.0,88.8,87.9,88.7,0.7,6833
3209,2012-11-01,2330,36018430,3184279870,88.6,89.2,87.7,89.2,0.5,7548
3210,2012-11-02,2330,39106042,3513506904,90.0,90.1,89.5,89.9,0.7,9149
3211,2012-11-05,2330,31496291,2830445174,89.9,90.3,88.8,90.3,0.4,7537
3212,2012-11-06,2330,26410622,2380950880,90.6,90.6,89.7,90.4,0.1,7490
3213,2012-11-07,2330,22104042,2001256326,90.5,91.0,90.0,91.0,0.6,7062
3214,2012-11-08,2330,39982021,3613654978,90.8,90.9,89.9,90.5,-0.5,9834
3215,2012-11-09,2330,38435994,3471644015,90.3,90.9,89.5,90.8,0.3,9270
3216,2012-11-12,2330,29957365,2735085181,91.0,91.8,90.6,91.3,0.5,9522
3217,2012-11-13,2330,41761048,3757311680,91.0,91.0,89.3,90.3,-1.0,11539
3218,2012-11-14,2330,31098501,2811100212,90.0,90.9,89.5,90.5,0.2,6542
3219,2012-11-15,2330,25096315,2259688850,89.9,90.6,89.0,90.2,-0.3,6977
3220,2012-11-16,2330,33802911,3035657490,89.2,90.3,89.2,90.2,0.0,6953
3221,2012-11-19,2330,24008686,2163252687,89.7,90.5,89.7,90.0,-0.2,6294
3222,2012-11-20,2330,21474874,1936744971,90.0,90.4,89.8,90.4,0.4,5637
3223,2012-11-21,2330,30262482,2730418163,90.3,90.9,89.2,90.5,0.1,7078
3224,2012-11-22,2330,20798294,1891304729,90.3,91.3,90.3,91.3,0.8,6279
3225,2012-11-23,2330,64301847,6044532536,91.6,95.5,91.5,95.5,4.2,19913
3226,2012-11-26,2330,40021016,3812894830,95.5,95.6,94.9,95.3,-0.2,10458
3227,2012-11-27,2330,50925485,4866241979,94.6,96.3,94.3,96.3,1.0,12275
3228,2012-11-28,2330,63210896,6054403755,95.8,96.1,95.3,95.9,-0.4,9478
3229,2012-11-29,2330,56516236,5454663600,96.0,97.3,95.5,96.5,0.6,10024
3230,2012-11-30,2330,76884589,7526710825,96.0,98.8,95.9,98.7,2.2,16933
3231,2012-12-03,2330,44060536,4311338915,98.3,98.6,96.8,97.9,-0.8,12502
3232,2012-12-04,2330,43075268,4147396261,96.9,97.2,95.3,96.6,-1.3,13639
3233,2012-12-05,2330,60542922,5812102471,94.6,97.1,94.6,96.9,0.3,15177
3234,2012-12-06,2330,33501484,3236359575,96.6,96.9,96.1,96.6,-0.3,9439
3235,2012-12-07,2330,37114121,3636255890,97.1,98.5,97.1,98.1,1.5,11574
3236,2012-12-10,2330,30865940,2996197439,97.9,98.0,96.5,96.5,-1.6,8883
3237,2012-12-11,2330,40668489,3972651022,97.3,98.3,96.7,98.3,1.8,12010
3238,2012-12-12,2330,42272408,4143972704,98.3,98.5,97.2,98.4,0.1,10100
3239,2012-12-13,2330,45585236,4499194209,98.3,99.4,97.9,99.2,0.8,11536
3240,2012-12-14,2330,34112762,3352051425,98.2,98.6,97.5,98.4,-0.8,9201
3241,2012-12-17,2330,46715917,4526485549,96.4,97.7,96.2,97.0,-1.4,12256
3242,2012-12-18,2330,35430802,3409270783,95.0,96.7,95.0,96.7,-0.3,10534
3243,2012-12-19,2330,27889579,2701305036,96.7,97.3,96.2,97.3,0.6,8341
3244,2012-12-20,2330,35517115,3409134340,96.1,96.9,95.1,96.0,-1.3,10738
3245,2012-12-21,2330,34754207,3303552359,95.1,96.5,94.6,94.8,-1.2,10874
3246,2012-12-22,2330,8384951,803332094,95.7,96.2,95.0,95.7,0.9,3112
3247,2012-12-24,2330,17215850,1646053359,96.0,96.4,95.1,95.2,-0.5,5291
3248,2012-12-25,2330,16006069,1543165588,96.0,97.3,95.6,96.5,1.3,5358
3249,2012-12-26,2330,12055449,1164163504,96.5,97.3,96.0,96.0,-0.5,5045
3250,2012-12-27,2330,24204700,2319460051,96.2,96.7,95.5,95.6,-0.4,5925
3251,2012-12-28,2330,25705388,2483313883,96.8,97.0,95.9,97.0,1.4,7825
3252,2013-01-02,2330,40647121,4021304950,97.6,99.9,97.1,99.6,2.6,14353
3253,2013-01-03,2330,44335846,4472175100,100.5,102.0,100.0,101.0,1.4,12616
3254,2013-01-04,2330,39502577,3980403777,100.5,101.5,100.0,101.5,0.5,10276
3255,2013-01-07,2330,42328657,4237769552,101.0,101.0,99.1,100.5,-1.0,9042
3256,2013-01-08,2330,31218717,3100841808,99.6,100.0,98.9,99.7,-0.8,9463
3257,2013-01-09,2330,26417262,2638483776,100.5,100.5,99.2,100.0,0.3,7616
3258,2013-01-10,2330,41234333,4133510035,99.9,101.0,99.5,101.0,1.0,8304
3259,2013-01-11,2330,22993851,2319676468,101.5,101.5,100.5,101.0,0.0,7982
3260,2013-01-14,2330,23575867,2375656925,101.0,102.0,100.0,102.0,1.0,6414
3261,2013-01-15,2330,36015126,3620754003,102.0,102.0,99.8,100.5,-1.5,10021
3262,2013-01-16,2330,35496359,3543926150,100.5,100.5,99.2,99.2,-1.3,8742
3263,2013-01-17,2330,40526293,4042971250,100.5,101.0,98.5,99.3,0.1,9034
3264,2013-01-18,2330,49874215,5045047215,101.5,101.5,100.5,101.5,2.2,11823
3265,2013-01-21,2330,17310236,1738509600,101.0,101.0,100.0,100.5,-1.0,5625
3266,2013-01-22,2330,21946618,2205121218,101.0,101.0,99.9,101.0,0.5,5388
3267,2013-01-23,2330,30821432,3111421288,101.5,101.5,100.0,101.0,0.0,7292
3268,2013-01-24,2330,40653209,4059542810,100.0,100.5,99.2,99.9,-1.1,8257
3269,2013-01-25,2330,48674849,4801805861,99.9,99.9,98.0,99.0,-0.9,11885
3270,2013-01-28,2330,29190978,2893310122,98.7,99.5,98.6,99.3,0.3,7200
3271,2013-01-29,2330,36060537,3624866512,100.0,101.5,99.7,101.0,1.7,12071
3272,2013-01-30,2330,28862623,2923728423,102.0,102.0,100.5,101.5,0.5,6963
3273,2013-01-31,2330,42489565,4266277265,100.5,101.5,100.0,101.5,0.0,6481
3274,2013-02-01,2330,23211035,2343091003,101.5,101.5,100.5,101.5,0.0,7596
3275,2013-02-04,2330,35257079,3618099182,102.0,103.0,102.0,103.0,1.5,10873
3276,2013-02-05,2330,17896471,1832150196,103.0,103.0,101.5,103.0,0.0,5200
3277,2013-02-06,2330,32330330,3369267370,103.5,105.0,103.0,105.0,2.0,9340
3278,2013-02-18,2330,64345580,6895059371,107.0,108.5,106.5,107.0,2.0,13470
3279,2013-02-19,2330,22103657,2372380213,108.5,108.5,106.5,107.0,0.0,6114
3280,2013-02-20,2330,41921556,4558604798,108.5,109.5,108.0,109.0,2.0,10171
3281,2013-02-21,2330,30551806,3287642271,108.5,108.5,107.0,107.0,-2.0,7485
3282,2013-02-22,2330,39577666,4188440636,106.0,106.5,105.0,105.5,-1.5,10313
3283,2013-02-23,2330,10174533,1083855709,106.5,107.5,106.0,107.0,1.5,3022
3284,2013-02-25,2330,37216683,3938987715,106.5,107.0,105.0,105.0,-2.0,8564
3285,2013-02-26,2330,38498610,4006611594,103.5,105.0,102.5,103.5,-1.5,9572
3286,2013-02-27,2330,81358059,8385327394,102.0,104.5,101.0,104.5,1.0,13654
3287,2013-03-01,2330,35081170,3651664826,103.0,105.0,102.5,105.0,0.5,9263
3288,2013-03-04,2330,55265946,5652060892,104.5,104.5,101.5,102.0,-3.0,11896
3289,2013-03-05,2330,56213527,5798480893,103.5,104.0,102.5,104.0,2.0,9603
3290,2013-03-06,2330,38026322,3944092785,104.0,104.5,103.0,104.0,0.0,6844
3291,2013-03-07,2330,20783572,2150594416,103.5,104.0,103.0,103.0,-1.0,6812
3292,2013-03-08,2330,46036003,4753123583,103.0,104.5,102.0,103.5,0.5,8598
3293,2013-03-11,2330,36093271,3706837142,102.0,104.0,102.0,102.0,-1.5,9071
3294,2013-03-12,2330,30064912,3075447024,102.0,103.0,101.5,102.5,0.5,6294
3295,2013-03-13,2330,57955306,6009069324,102.5,105.0,102.0,104.5,2.0,9978
3296,2013-03-14,2330,33067465,3435727588,104.0,104.5,103.0,104.0,-0.5,7022
3297,2013-03-15,2330,35632988,3696617211,105.0,105.0,103.0,103.0,-1.0,6030
3298,2013-03-18,2330,44188807,4472705507,102.0,102.0,100.5,100.5,-2.5,11128
3299,2013-03-19,2330,50765167,5104261200,101.0,101.5,99.6,100.0,-0.5,11099
3300,2013-03-20,2330,64024225,6344606455,99.5,99.5,98.8,98.8,-1.2,13861
3301,2013-03-21,2330,58467748,5799884434,98.8,100.5,98.7,98.7,-0.1,13448
3302,2013-03-22,2330,44937030,4420118840,98.6,99.1,98.0,98.0,-0.7,12072
3303,2013-03-25,2330,25469505,2540453602,99.9,100.5,99.2,99.5,1.5,7606
3304,2013-03-26,2330,27220058,2698733342,99.2,99.4,98.8,99.0,-0.5,8019
3305,2013-03-27,2330,29969023,2992059750,99.0,100.5,98.8,100.5,1.5,7304
3306,2013-03-28,2330,29558310,2945126900,100.0,100.5,99.3,100.0,-0.5,7232
3307,2013-03-29,2330,19003253,1907250000,100.0,101.0,99.8,100.5,0.5,5024
3308,2013-04-01,2330,16374716,1657592413,101.0,102.0,100.5,101.0,0.5,4450
3309,2013-04-02,2330,22334113,2242499100,100.5,101.0,99.8,100.5,-0.5,6500
3310,2013-04-03,2330,27097381,2731161500,101.5,101.5,100.0,100.5,0.0,6886
3311,2013-04-08,2330,58367917,5768632279,99.0,99.5,98.5,98.5,-2.0,11496
3312,2013-04-09,2330,41316418,4045349536,98.0,98.5,97.5,97.5,-1.0,10389
3313,2013-04-10,2330,36746778,3604766222,98.8,98.8,97.7,98.3,0.8,7197
3314,2013-04-11,2330,57867486,5799700086,99.0,101.5,98.8,101.5,3.2,12430
3315,2013-04-12,2330,19568004,1968624772,101.5,101.5,100.0,100.5,-1.0,5602
3316,2013-04-15,2330,23440616,2343267705,100.5,101.0,99.1,99.4,-1.1,6275
3317,2013-04-16,2330,35918924,3576311040,98.2,101.0,98.2,100.5,1.1,8309
3318,2013-04-17,2330,35897101,3598786346,101.5,101.5,99.7,100.0,-0.5,7663
3319,2013-04-18,2330,33083804,3316064572,100.0,101.0,99.4,99.9,-0.1,7209
3320,2013-04-19,2330,66950314,7110036743,105.5,106.5,105.5,106.5,6.6,15197
3321,2013-04-22,2330,72502228,7859371624,108.5,109.5,107.5,108.5,2.0,16146
3322,2013-04-23,2330,46146072,4903358892,106.5,107.5,105.5,106.0,-2.5,10405
3323,2013-04-24,2330,35495750,3753132000,106.5,107.0,104.5,106.0,0.0,10908
3324,2013-04-25,2330,26287666,2792181370,106.0,107.0,105.5,107.0,1.0,7044
3325,2013-04-26,2330,36776724,3975714992,107.0,109.0,107.0,108.5,1.5,11735
3326,2013-04-29,2330,21092377,2279129984,108.5,108.5,107.5,108.0,-0.5,6502
3327,2013-04-30,2330,34612725,3772841445,108.5,109.5,108.5,109.5,1.5,10732
3328,2013-05-02,2330,38796887,4272592070,110.0,111.0,109.0,110.5,1.0,10471
3329,2013-05-03,2330,36621737,4072080617,111.5,112.5,110.0,110.0,-0.5,9832
3330,2013-05-06,2330,19393798,2156914078,111.5,111.5,110.5,111.5,1.5,6706
3331,2013-05-07,2330,22448180,2521248290,112.0,113.0,111.0,112.5,1.0,7353
3332,2013-05-08,2330,42509709,4842348356,112.5,115.0,112.5,114.5,2.0,11870
3333,2013-05-09,2330,27606177,3186565567,116.0,116.0,114.5,115.0,0.5,9101
3334,2013-05-10,2330,27536736,3146083904,115.0,115.0,113.5,114.5,-0.5,7521
3335,2013-05-13,2330,18263266,2094696397,115.0,115.5,114.0,114.5,0.0,3993
3336,2013-05-14,2330,27855127,3224146605,115.5,116.5,115.0,115.5,1.0,7881
3337,2013-05-15,2330,29107560,3338273993,115.0,116.0,113.5,115.0,-0.5,6849
3338,2013-05-16,2330,45770439,5227824787,115.0,116.0,113.0,113.5,-1.5,10033
3339,2013-05-17,2330,19316452,2177150076,112.0,113.5,111.5,113.5,0.0,6145
3340,2013-05-20,2330,16882054,1911454937,112.5,114.0,112.5,114.0,0.5,4897
3341,2013-05-21,2330,17238193,1941365116,113.0,113.5,112.0,112.5,-1.5,5038
